x_px,y_px
630.572800,0.000000
630.572947,1.000000
630.573387,2.000000
630.574118,3.000000
630.575138,4.000000
630.576444,5.000000
630.578035,6.000000
630.579908,7.000000
630.582061,8.000000
630.584491,9.000000
630.587198,10.000000
630.590178,11.000000
630.593429,12.000000
630.596949,13.000000
630.600737,14.000000
630.604789,15.000000
630.609104,16.000000
630.613680,17.000000
630.618514,18.000000
630.623604,19.000000
630.628948,20.000000
630.634544,21.000000
630.640390,22.000000
630.646483,23.000000
630.652822,24.000000
630.659404,25.000000
630.666226,26.000000
630.673288,27.000000
630.680587,28.000000
630.688120,29.000000
630.695885,30.000000
630.703881,31.000000
630.712104,32.000000
630.720554,33.000000
630.729227,34.000000
630.738122,35.000000
630.747236,36.000000
630.756568,37.000000
630.766114,38.000000
630.775874,39.000000
630.785844,40.000000
630.796022,41.000000
630.806407,42.000000
630.816997,43.000000
630.827788,44.000000
630.838779,45.000000
630.849968,46.000000
630.861353,47.000000
630.872931,48.000000
630.884700,49.000000
630.896658,50.000000
630.908803,51.000000
630.921133,52.000000
630.933645,53.000000
630.946338,54.000000
630.959209,55.000000
630.972256,56.000000
630.985478,57.000000
630.998870,58.000000
631.012433,59.000000
631.026163,60.000000
631.040058,61.000000
631.054116,62.000000
631.068335,63.000000
631.082713,64.000000
631.097247,65.000000
631.111936,66.000000
631.126777,67.000000
631.141768,68.000000
631.156907,69.000000
631.172192,70.000000
631.187620,71.000000
631.203190,72.000000
631.218899,73.000000
631.234746,74.000000
631.250727,75.000000
631.266841,76.000000
631.283085,77.000000
631.299458,78.000000
631.315957,79.000000
631.332581,80.000000
631.349326,81.000000
631.366191,82.000000
631.383173,83.000000
631.400272,84.000000
631.417483,85.000000
631.434805,86.000000
631.452237,87.000000
631.469775,88.000000
631.487418,89.000000
631.505163,90.000000
631.523009,91.000000
631.540952,92.000000
631.558992,93.000000
631.577125,94.000000
631.595350,95.000000
631.613665,96.000000
631.632066,97.000000
631.650553,98.000000
631.669123,99.000000
631.687774,100.000000
631.706503,101.000000
631.725309,102.000000
631.744189,103.000000
631.763141,104.000000
631.782163,105.000000
631.801253,106.000000
631.820408,107.000000
631.839627,108.000000
631.858908,109.000000
631.878247,110.000000
631.897644,111.000000
631.917095,112.000000
631.936599,113.000000
631.956153,114.000000
631.975756,115.000000
631.995405,116.000000
632.015097,117.000000
632.034832,118.000000
632.054606,119.000000
632.074418,120.000000
632.094265,121.000000
632.114145,122.000000
632.134056,123.000000
632.153996,124.000000
632.173963,125.000000
632.193954,126.000000
632.213968,127.000000
632.234001,128.000000
632.254053,129.000000
632.274120,130.000000
