x_px,y_px
243.138901,112.000000
243.138180,113.000000
243.136020,114.000000
243.132422,115.000000
243.127387,116.000000
243.120916,117.000000
243.113011,118.000000
243.103673,119.000000
243.092904,120.000000
243.080705,121.000000
243.067077,122.000000
243.052022,123.000000
243.035542,124.000000
243.017637,125.000000
242.998309,126.000000
242.977559,127.000000
242.955389,128.000000
242.931801,129.000000
242.906795,130.000000
242.880372,131.000000
242.852536,132.000000
242.823286,133.000000
242.792624,134.000000
242.760552,135.000000
242.727071,136.000000
242.692182,137.000000
242.655886,138.000000
242.618186,139.000000
242.579083,140.000000
242.538577,141.000000
242.496671,142.000000
242.453365,143.000000
242.408662,144.000000
242.362562,145.000000
242.315067,146.000000
242.266178,147.000000
242.215897,148.000000
242.164225,149.000000
242.111163,150.000000
242.056714,151.000000
242.000877,152.000000
241.943655,153.000000
241.885050,154.000000
241.825061,155.000000
241.763692,156.000000
241.700943,157.000000
241.636815,158.000000
241.571310,159.000000
241.504430,160.000000
241.436176,161.000000
241.366549,162.000000
241.295550,163.000000
241.223181,164.000000
241.149444,165.000000
241.074340,166.000000
240.997870,167.000000
240.920035,168.000000
240.840837,169.000000
240.760278,170.000000
240.678358,171.000000
240.595080,172.000000
240.510444,173.000000
240.424452,174.000000
240.337105,175.000000
240.248405,176.000000
240.158353,177.000000
240.066951,178.000000
239.974199,179.000000
239.880100,180.000000
239.784655,181.000000
239.687865,182.000000
239.589731,183.000000
239.490255,184.000000
239.389438,185.000000
239.287282,186.000000
239.183788,187.000000
239.078957,188.000000
238.972792,189.000000
238.865292,190.000000
238.756460,191.000000
238.646298,192.000000
238.534805,193.000000
238.410210,194.000000
238.285751,195.000000
238.161469,196.000000
238.037460,197.000000
237.913795,198.000000
237.790527,199.000000
237.667755,200.000000
237.545547,201.000000
237.423981,202.000000
237.303123,203.000000
237.183014,204.000000
237.063759,205.000000
236.945404,206.000000
236.828003,207.000000
236.711601,208.000000
236.596268,209.000000
236.482010,210.000000
236.368889,211.000000
236.256912,212.000000
236.146126,213.000000
236.036514,214.000000
235.928085,215.000000
235.820839,216.000000
235.714767,217.000000
235.609825,218.000000
235.505966,219.000000
235.403175,220.000000
235.301376,221.000000
235.200523,222.000000
235.100533,223.000000
235.001312,224.000000
234.902771,225.000000
234.804802,226.000000
234.707344,227.000000
234.610229,228.000000
234.513344,229.000000
234.416542,230.000000
234.319717,231.000000
234.222710,232.000000
234.125381,233.000000
234.027573,234.000000
233.929123,235.000000
233.829910,236.000000
233.729774,237.000000
233.628540,238.000000
233.526047,239.000000
233.422173,240.000000
233.316772,241.000000
233.209656,242.000000
233.100693,243.000000
232.989769,244.000000
232.876747,245.000000
232.761490,246.000000
232.643906,247.000000
232.523865,248.000000
232.401260,249.000000
232.276001,250.000000
232.147987,251.000000
232.017166,252.000000
231.883438,253.000000
231.746765,254.000000
231.607101,255.000000
231.464371,256.000000
231.318565,257.000000
231.169662,258.000000
231.017647,259.000000
230.862495,260.000000
230.704231,261.000000
230.542824,262.000000
230.378319,263.000000
230.210739,264.000000
230.040108,265.000000
229.866470,266.000000
229.689857,267.000000
229.510323,268.000000
229.327934,269.000000
229.142746,270.000000
228.954834,271.000000
228.764244,272.000000
228.571053,273.000000
228.375351,274.000000
228.177208,275.000000
227.976730,276.000000
227.774002,277.000000
227.569092,278.000000
227.362106,279.000000
227.153152,280.000000
226.942329,281.000000
226.729736,282.000000
226.515465,283.000000
226.299637,284.000000
226.082352,285.000000
225.863724,286.000000
225.643867,287.000000
225.422890,288.000000
225.200905,289.000000
224.978035,290.000000
224.754402,291.000000
224.530113,292.000000
224.305283,293.000000
224.080025,294.000000
223.854485,295.000000
223.628780,296.000000
223.403000,297.000000
223.177292,298.000000
222.951756,299.000000
222.726509,300.000000
222.501667,301.000000
222.277336,302.000000
222.053635,303.000000
221.830650,304.000000
221.608490,305.000000
221.387264,306.000000
221.167053,307.000000
220.947948,308.000000
220.730034,309.000000
220.513393,310.000000
220.298088,311.000000
220.084194,312.000000
219.871769,313.000000
219.660866,314.000000
219.451527,315.000000
219.243797,316.000000
219.037716,317.000000
218.833305,318.000000
218.630592,319.000000
218.429592,320.000000
218.230305,321.000000
218.032749,322.000000
217.836910,323.000000
217.642769,324.000000
217.450336,325.000000
217.259586,326.000000
217.070484,327.000000
216.883022,328.000000
216.697144,329.000000
216.512840,330.000000
216.330074,331.000000
216.148796,332.000000
215.968975,333.000000
215.790565,334.000000
215.613525,335.000000
215.437828,336.000000
215.263424,337.000000
215.090290,338.000000
214.918365,339.000000
214.747620,340.000000
214.578014,341.000000
214.409534,342.000000
214.242138,343.000000
214.075813,344.000000
213.910522,345.000000
213.746262,346.000000
213.582993,347.000000
213.420738,348.000000
213.259464,349.000000
213.099167,350.000000
212.939865,351.000000
212.781548,352.000000
212.624229,353.000000
212.467915,354.000000
212.312618,355.000000
212.158344,356.000000
212.005131,357.000000
211.852985,358.000000
211.701958,359.000000
211.552044,360.000000
211.403278,361.000000
211.255711,362.000000
211.109367,363.000000
210.964268,364.000000
210.820465,365.000000
210.677979,366.000000
210.536850,367.000000
210.397121,368.000000
210.258835,369.000000
210.122005,370.000000
209.986687,371.000000
209.852921,372.000000
209.720730,373.000000
209.590141,374.000000
209.461212,375.000000
209.333973,376.000000
209.208462,377.000000
209.084698,378.000000
208.962727,379.000000
208.842583,380.000000
208.724285,381.000000
208.607861,382.000000
208.493355,383.000000
208.380802,384.000000
208.270222,385.000000
208.161648,386.000000
208.055099,387.000000
207.950615,388.000000
207.848221,389.000000
207.747959,390.000000
207.649837,391.000000
207.553886,392.000000
207.460155,393.000000
207.368656,394.000000
207.279434,395.000000
207.192509,396.000000
207.107918,397.000000
207.025688,398.000000
206.945847,399.000000
206.868443,400.000000
206.793510,401.000000
206.721073,402.000000
206.651184,403.000000
206.583858,404.000000
206.519161,405.000000
206.457127,406.000000
206.397793,407.000000
206.341202,408.000000
206.287399,409.000000
206.236435,410.000000
206.188347,411.000000
206.143188,412.000000
206.100998,413.000000
206.061844,414.000000
206.025772,415.000000
205.992832,416.000000
205.963074,417.000000
205.936543,418.000000
205.913311,419.000000
205.893421,420.000000
205.876942,421.000000
205.863918,422.000000
205.854401,423.000000
205.848461,424.000000
205.846138,425.000000
205.847500,426.000000
205.852592,427.000000
205.861481,428.000000
205.874210,429.000000
205.890846,430.000000
205.911430,431.000000
205.936012,432.000000
205.964653,433.000000
205.997410,434.000000
206.034290,435.000000
206.075382,436.000000
206.120705,437.000000
206.170303,438.000000
206.224228,439.000000
206.282513,440.000000
206.345181,441.000000
206.412277,442.000000
206.483829,443.000000
206.559860,444.000000
206.640396,445.000000
206.725460,446.000000
206.815079,447.000000
206.909256,448.000000
207.008018,449.000000
207.111370,450.000000
207.219315,451.000000
207.331871,452.000000
207.449028,453.000000
207.570793,454.000000
207.697163,455.000000
207.828133,456.000000
207.963684,457.000000
208.103817,458.000000
208.248501,459.000000
208.397728,460.000000
208.551479,461.000000
208.709728,462.000000
208.872456,463.000000
209.039619,464.000000
209.211201,465.000000
209.387165,466.000000
209.567455,467.000000
209.752064,468.000000
209.940929,469.000000
210.134018,470.000000
210.331272,471.000000
210.532635,472.000000
210.738056,473.000000
210.947502,474.000000
211.160900,475.000000
211.378185,476.000000
211.599316,477.000000
211.824211,478.000000
212.052803,479.000000
212.285042,480.000000
212.520847,481.000000
212.760151,482.000000
213.002869,483.000000
213.248940,484.000000
213.498287,485.000000
213.750824,486.000000
214.006477,487.000000
214.265179,488.000000
214.526836,489.000000
214.791389,490.000000
215.058746,491.000000
215.328838,492.000000
215.601570,493.000000
215.876877,494.000000
216.154678,495.000000
216.434914,496.000000
216.717495,497.000000
217.002342,498.000000
217.289398,499.000000
217.578598,500.000000
217.869884,501.000000
218.163170,502.000000
218.458408,503.000000
218.755547,504.000000
219.054508,505.000000
219.355251,506.000000
219.657734,507.000000
219.961906,508.000000
220.267723,509.000000
220.575130,510.000000
220.884102,511.000000
221.194595,512.000000
221.506577,513.000000
221.820015,514.000000
222.134876,515.000000
222.451138,516.000000
222.768764,517.000000
223.087723,518.000000
223.407993,519.000000
223.729549,520.000000
224.052361,521.000000
224.376419,522.000000
224.701683,523.000000
225.028122,524.000000
225.355690,525.000000
225.684380,526.000000
226.014137,527.000000
226.344940,528.000000
226.676735,529.000000
227.009499,530.000000
