x_px,y_px
267.057350,142.000000
267.057666,143.000000
267.058593,144.000000
267.060104,145.000000
267.062169,146.000000
267.064760,147.000000
267.067848,148.000000
267.071405,149.000000
267.075401,150.000000
267.079809,151.000000
267.084600,152.000000
267.089744,153.000000
267.095214,154.000000
267.100980,155.000000
267.107015,156.000000
267.113288,157.000000
267.119772,158.000000
267.126439,159.000000
267.133258,160.000000
267.140202,161.000000
267.147243,162.000000
267.154350,163.000000
267.161496,164.000000
267.168653,165.000000
267.175790,166.000000
267.182880,167.000000
267.189895,168.000000
267.196805,169.000000
267.203581,170.000000
267.210196,171.000000
267.216620,172.000000
267.222824,173.000000
267.228781,174.000000
267.234462,175.000000
267.239837,176.000000
267.244878,177.000000
267.249556,178.000000
267.253844,179.000000
267.257711,180.000000
267.261130,181.000000
267.264072,182.000000
267.266508,183.000000
267.268410,184.000000
267.269748,185.000000
267.270495,186.000000
267.270621,187.000000
267.270098,188.000000
267.268897,189.000000
267.266990,190.000000
267.264348,191.000000
267.260942,192.000000
267.256743,193.000000
267.251724,194.000000
267.245854,195.000000
267.239106,196.000000
267.231452,197.000000
267.222861,198.000000
267.213306,199.000000
267.202758,200.000000
267.191189,201.000000
267.178569,202.000000
267.164870,203.000000
267.150063,204.000000
267.134120,205.000000
267.117012,206.000000
267.098711,207.000000
267.079187,208.000000
267.058412,209.000000
267.036357,210.000000
267.012995,211.000000
266.988295,212.000000
266.962229,213.000000
266.934770,214.000000
266.905887,215.000000
266.875553,216.000000
266.843739,217.000000
266.810416,218.000000
266.775555,219.000000
266.739128,220.000000
266.696877,221.000000
266.652840,222.000000
266.607048,223.000000
266.559517,224.000000
266.510277,225.000000
266.459358,226.000000
266.406792,227.000000
266.352577,228.000000
266.296799,229.000000
266.239502,230.000000
266.180695,231.000000
266.120422,232.000000
266.058708,233.000000
265.995613,234.000000
265.931183,235.000000
265.865410,236.000000
265.798393,237.000000
265.730141,238.000000
265.660698,239.000000
265.590073,240.000000
265.518295,241.000000
265.445366,242.000000
265.371346,243.000000
265.296227,244.000000
265.220009,245.000000
265.142723,246.000000
265.064323,247.000000
264.984833,248.000000
264.904221,249.000000
264.822479,250.000000
264.739594,251.000000
264.655525,252.000000
264.570229,253.000000
264.483673,254.000000
264.395821,255.000000
264.306602,256.000000
264.215942,257.000000
264.123817,258.000000
264.030151,259.000000
263.934868,260.000000
263.837883,261.000000
263.739166,262.000000
263.638611,263.000000
263.536140,264.000000
263.431664,265.000000
263.325119,266.000000
263.216423,267.000000
263.105469,268.000000
262.992195,269.000000
262.876534,270.000000
262.758385,271.000000
262.637665,272.000000
262.514320,273.000000
262.388252,274.000000
262.259422,275.000000
262.127739,276.000000
261.993156,277.000000
261.855606,278.000000
261.715034,279.000000
261.571388,280.000000
261.424622,281.000000
261.274689,282.000000
261.121574,283.000000
260.965225,284.000000
260.805641,285.000000
260.642746,286.000000
260.476593,287.000000
260.307129,288.000000
260.134377,289.000000
259.958313,290.000000
259.778969,291.000000
259.596344,292.000000
259.410454,293.000000
259.221298,294.000000
259.028931,295.000000
258.833397,296.000000
258.634735,297.000000
258.432976,298.000000
258.228180,299.000000
258.020386,300.000000
257.809708,301.000000
257.596161,302.000000
257.379837,303.000000
257.160843,304.000000
256.939255,305.000000
256.715187,306.000000
256.488708,307.000000
256.259941,308.000000
256.029015,309.000000
255.796013,310.000000
255.561111,311.000000
255.324417,312.000000
255.086098,313.000000
254.846268,314.000000
254.605110,315.000000
254.362770,316.000000
254.119446,317.000000
253.875275,318.000000
253.630447,319.000000
253.385124,320.000000
253.139542,321.000000
252.893875,322.000000
252.648285,323.000000
252.402992,324.000000
252.158203,325.000000
251.914124,326.000000
251.670959,327.000000
251.428925,328.000000
251.188202,329.000000
250.948982,330.000000
250.711517,331.000000
250.475960,332.000000
250.242538,333.000000
250.011421,334.000000
249.782806,335.000000
249.556892,336.000000
249.333817,337.000000
249.113792,338.000000
248.896942,339.000000
248.683449,340.000000
248.473450,341.000000
248.267082,342.000000
248.064468,343.000000
247.865738,344.000000
247.670975,345.000000
247.480293,346.000000
247.293785,347.000000
247.111511,348.000000
246.933563,349.000000
246.759972,350.000000
246.590782,351.000000
246.426010,352.000000
246.265724,353.000000
246.109924,354.000000
245.958603,355.000000
245.811768,356.000000
245.669403,357.000000
245.531479,358.000000
245.397987,359.000000
245.268890,360.000000
245.144142,361.000000
245.023697,362.000000
244.907516,363.000000
244.795525,364.000000
244.687668,365.000000
244.583885,366.000000
244.484093,367.000000
244.388252,368.000000
244.296249,369.000000
244.208038,370.000000
244.123558,371.000000
244.042686,372.000000
243.965378,373.000000
243.891533,374.000000
