x_px,y_px
311.738220,55.000000
311.737404,56.000000
311.734952,57.000000
311.730859,58.000000
311.725118,59.000000
311.717723,60.000000
311.708670,61.000000
311.697951,62.000000
311.685562,63.000000
311.671496,64.000000
311.655747,65.000000
311.638310,66.000000
311.619179,67.000000
311.598348,68.000000
311.575812,69.000000
311.551563,70.000000
311.525598,71.000000
311.497909,72.000000
311.468491,73.000000
311.437338,74.000000
311.404444,75.000000
311.369804,76.000000
311.333412,77.000000
311.295261,78.000000
311.255346,79.000000
311.213662,80.000000
311.170202,81.000000
311.124960,82.000000
311.077931,83.000000
311.029109,84.000000
310.978488,85.000000
310.926062,86.000000
310.871825,87.000000
310.815772,88.000000
310.757897,89.000000
310.698194,90.000000
310.636657,91.000000
310.573280,92.000000
310.508057,93.000000
310.440983,94.000000
310.372052,95.000000
310.301258,96.000000
310.228595,97.000000
310.154057,98.000000
310.077639,99.000000
309.999335,100.000000
309.919138,101.000000
309.837043,102.000000
309.753045,103.000000
309.667137,104.000000
309.579313,105.000000
309.489568,106.000000
309.397896,107.000000
309.304292,108.000000
309.208748,109.000000
309.111260,110.000000
309.011821,111.000000
308.910426,112.000000
308.807069,113.000000
308.701745,114.000000
308.594446,115.000000
308.485168,116.000000
308.373905,117.000000
308.260650,118.000000
308.145399,119.000000
308.028145,120.000000
307.908882,121.000000
307.787604,122.000000
307.664306,123.000000
307.538982,124.000000
307.411627,125.000000
307.282233,126.000000
307.150796,127.000000
307.017309,128.000000
306.881767,129.000000
306.744164,130.000000
306.604495,131.000000
306.462752,132.000000
306.318931,133.000000
306.173025,134.000000
306.025030,135.000000
305.874938,136.000000
305.722745,137.000000
305.568443,138.000000
305.395470,139.000000
305.221886,140.000000
305.047745,141.000000
304.873100,142.000000
304.698044,143.000000
304.522621,144.000000
304.346931,145.000000
304.171005,146.000000
303.994911,147.000000
303.818733,148.000000
303.642532,149.000000
303.466370,150.000000
303.290276,151.000000
303.114311,152.000000
302.938538,153.000000
302.763000,154.000000
302.587700,155.000000
302.412697,156.000000
302.237999,157.000000
302.063622,158.000000
301.889603,159.000000
301.715897,160.000000
301.542503,161.000000
301.369400,162.000000
301.196579,163.000000
301.023987,164.000000
300.851555,165.000000
300.679260,166.000000
300.507042,167.000000
300.334824,168.000000
300.162498,169.000000
299.990021,170.000000
299.817253,171.000000
299.644135,172.000000
299.470528,173.000000
299.296310,174.000000
299.121368,175.000000
298.945580,176.000000
298.768822,177.000000
298.590973,178.000000
298.411903,179.000000
298.231468,180.000000
298.049515,181.000000
297.865921,182.000000
297.680557,183.000000
297.493294,184.000000
297.303970,185.000000
297.112526,186.000000
296.918793,187.000000
296.722656,188.000000
296.524017,189.000000
296.322762,190.000000
296.118782,191.000000
295.911995,192.000000
295.702335,193.000000
295.489712,194.000000
295.274052,195.000000
295.055298,196.000000
294.833397,197.000000
294.608315,198.000000
294.380009,199.000000
294.148449,200.000000
293.913631,201.000000
293.675541,202.000000
293.434177,203.000000
293.189560,204.000000
292.941685,205.000000
292.690598,206.000000
292.436325,207.000000
292.178913,208.000000
291.918404,209.000000
291.654858,210.000000
291.388336,211.000000
291.118912,212.000000
290.846661,213.000000
290.571678,214.000000
290.294052,215.000000
290.013863,216.000000
289.731228,217.000000
289.446251,218.000000
289.159042,219.000000
288.869736,220.000000
288.578449,221.000000
288.285305,222.000000
287.990459,223.000000
287.694046,224.000000
287.396202,225.000000
287.097088,226.000000
286.796852,227.000000
286.495667,228.000000
286.193684,229.000000
285.891087,230.000000
285.588032,231.000000
285.284702,232.000000
284.981270,233.000000
284.677933,234.000000
284.374870,235.000000
284.072266,236.000000
283.770317,237.000000
283.469204,238.000000
283.169117,239.000000
282.870258,240.000000
282.572811,241.000000
282.276966,242.000000
281.982906,243.000000
281.690830,244.000000
281.400909,245.000000
281.113327,246.000000
280.828255,247.000000
280.545868,248.000000
280.266335,249.000000
279.989811,250.000000
279.716446,251.000000
279.446381,252.000000
279.179760,253.000000
278.916710,254.000000
278.657345,255.000000
278.401779,256.000000
278.150108,257.000000
277.902439,258.000000
277.658836,259.000000
277.419388,260.000000
277.184147,261.000000
276.953163,262.000000
276.726486,263.000000
276.504139,264.000000
276.286152,265.000000
276.072533,266.000000
275.863304,267.000000
275.658463,268.000000
275.457985,269.000000
275.261860,270.000000
275.070065,271.000000
274.882568,272.000000
274.699345,273.000000
274.520351,274.000000
274.345539,275.000000
274.174881,276.000000
274.008316,277.000000
273.845779,278.000000
273.687237,279.000000
273.532623,280.000000
273.381893,281.000000
273.234993,282.000000
273.091873,283.000000
272.952477,284.000000
272.816750,285.000000
272.684658,286.000000
272.556160,287.000000
272.431206,288.000000
272.309746,289.000000
272.191761,290.000000
272.077217,291.000000
271.966080,292.000000
271.858322,293.000000
271.753929,294.000000
271.652878,295.000000
271.555161,296.000000
271.460754,297.000000
271.369644,298.000000
271.281837,299.000000
271.197327,300.000000
271.116119,301.000000
271.038216,302.000000
270.963623,303.000000
270.892326,304.000000
270.824352,305.000000
270.759720,306.000000
270.698444,307.000000
270.640530,308.000000
270.585999,309.000000
270.534870,310.000000
270.487164,311.000000
270.442894,312.000000
270.402103,313.000000
270.364796,314.000000
270.331001,315.000000
270.300743,316.000000
270.274059,317.000000
270.250980,318.000000
270.231522,319.000000
270.215717,320.000000
270.203606,321.000000
270.195213,322.000000
270.190582,323.000000
270.189743,324.000000
270.192730,325.000000
270.199581,326.000000
270.210335,327.000000
270.225033,328.000000
270.243713,329.000000
270.266411,330.000000
270.293182,331.000000
270.324066,332.000000
270.359104,333.000000
270.398346,334.000000
270.441833,335.000000
270.489620,336.000000
270.541737,337.000000
270.598240,338.000000
270.659180,339.000000
270.724606,340.000000
270.794563,341.000000
270.869095,342.000000
270.948254,343.000000
271.032093,344.000000
271.120659,345.000000
271.213982,346.000000
271.312119,347.000000
271.415104,348.000000
271.523003,349.000000
271.635841,350.000000
271.753658,351.000000
271.876499,352.000000
272.004410,353.000000
272.137409,354.000000
272.275543,355.000000
272.418850,356.000000
272.567364,357.000000
272.721111,358.000000
272.880123,359.000000
273.044426,360.000000
273.214043,361.000000
273.389004,362.000000
273.569340,363.000000
273.755066,364.000000
273.946201,365.000000
274.142769,366.000000
