x_px,y_px
112.739220,13.000000
112.740424,14.000000
112.744011,15.000000
112.749946,16.000000
112.758191,17.000000
112.768710,18.000000
112.781466,19.000000
112.796424,20.000000
112.813545,21.000000
112.832795,22.000000
112.854136,23.000000
112.877532,24.000000
112.902945,25.000000
112.930341,26.000000
112.959682,27.000000
112.990931,28.000000
113.024053,29.000000
113.059010,30.000000
113.095766,31.000000
113.134284,32.000000
113.174529,33.000000
113.216462,34.000000
113.260049,35.000000
113.305252,36.000000
113.352035,37.000000
113.400362,38.000000
113.450194,39.000000
113.501498,40.000000
113.554235,41.000000
113.608369,42.000000
113.663863,43.000000
113.720682,44.000000
113.778788,45.000000
113.838145,46.000000
113.898717,47.000000
113.960467,48.000000
114.023358,49.000000
114.087354,50.000000
114.152418,51.000000
114.218514,52.000000
114.285605,53.000000
114.353655,54.000000
114.422628,55.000000
114.492485,56.000000
114.563192,57.000000
114.634712,58.000000
114.707008,59.000000
114.780043,60.000000
114.853781,61.000000
114.928186,62.000000
115.003220,63.000000
115.078848,64.000000
115.155033,65.000000
115.231738,66.000000
115.308927,67.000000
115.386563,68.000000
115.464610,69.000000
115.543031,70.000000
115.621790,71.000000
115.700850,72.000000
115.780174,73.000000
115.859727,74.000000
115.939471,75.000000
116.019370,76.000000
116.099387,77.000000
116.179486,78.000000
116.259631,79.000000
116.339784,80.000000
116.419910,81.000000
116.499972,82.000000
116.579933,83.000000
116.659756,84.000000
116.739406,85.000000
116.818845,86.000000
116.898037,87.000000
116.976946,88.000000
117.055535,89.000000
117.133768,90.000000
117.211607,91.000000
117.289017,92.000000
117.365961,93.000000
117.442402,94.000000
117.518304,95.000000
117.593630,96.000000
117.668344,97.000000
117.742409,98.000000
117.815789,99.000000
117.888447,100.000000
117.967693,101.000000
118.044800,102.000000
118.119804,103.000000
118.192707,104.000000
118.263531,105.000000
118.332306,106.000000
118.399063,107.000000
118.463833,108.000000
118.526638,109.000000
118.587521,110.000000
118.646503,111.000000
118.703629,112.000000
118.758926,113.000000
118.812416,114.000000
118.864140,115.000000
118.914124,116.000000
118.962410,117.000000
119.009026,118.000000
119.053993,119.000000
119.097328,120.000000
119.139069,121.000000
119.179237,122.000000
119.217873,123.000000
119.254967,124.000000
119.290543,125.000000
119.324654,126.000000
119.357307,127.000000
119.388512,128.000000
119.418282,129.000000
119.446617,130.000000
119.473541,131.000000
119.499077,132.000000
119.523232,133.000000
119.546013,134.000000
119.567444,135.000000
119.587509,136.000000
119.606232,137.000000
119.623634,138.000000
119.639687,139.000000
119.654427,140.000000
119.667839,141.000000
119.679916,142.000000
119.690674,143.000000
119.700111,144.000000
119.708221,145.000000
119.715012,146.000000
119.720467,147.000000
119.724571,148.000000
119.727325,149.000000
119.728714,150.000000
119.728722,151.000000
119.727333,152.000000
119.724518,153.000000
119.720276,154.000000
119.714577,155.000000
119.707367,156.000000
119.698624,157.000000
119.688332,158.000000
119.676460,159.000000
119.662949,160.000000
119.647789,161.000000
119.630890,162.000000
119.612251,163.000000
119.591827,164.000000
119.569550,165.000000
119.545380,166.000000
119.519264,167.000000
119.491180,168.000000
119.461052,169.000000
119.428833,170.000000
119.394470,171.000000
119.357918,172.000000
119.319138,173.000000
119.278076,174.000000
119.234703,175.000000
119.188957,176.000000
119.140823,177.000000
119.090240,178.000000
119.037170,179.000000
118.981602,180.000000
118.923492,181.000000
118.862827,182.000000
118.799576,183.000000
118.733730,184.000000
118.665260,185.000000
118.594170,186.000000
118.520439,187.000000
118.444061,188.000000
118.365051,189.000000
118.283398,190.000000
118.199120,191.000000
118.112213,192.000000
118.022701,193.000000
117.930588,194.000000
117.835899,195.000000
117.738647,196.000000
117.638855,197.000000
117.536552,198.000000
117.431755,199.000000
117.324505,200.000000
117.214798,201.000000
117.102692,202.000000
116.988197,203.000000
116.871361,204.000000
116.752197,205.000000
116.630722,206.000000
116.506985,207.000000
116.380997,208.000000
116.252789,209.000000
116.122375,210.000000
115.989788,211.000000
115.855049,212.000000
115.718178,213.000000
115.579193,214.000000
115.438107,215.000000
115.294933,216.000000
115.149696,217.000000
115.002399,218.000000
114.853054,219.000000
114.701664,220.000000
114.548244,221.000000
114.392799,222.000000
114.235332,223.000000
114.075851,224.000000
113.914368,225.000000
113.750870,226.000000
113.585384,227.000000
113.417892,228.000000
113.248417,229.000000
113.076962,230.000000
112.903530,231.000000
112.728123,232.000000
112.550762,233.000000
112.371464,234.000000
112.190212,235.000000
112.007046,236.000000
111.821987,237.000000
111.635052,238.000000
111.446262,239.000000
111.255642,240.000000
111.063240,241.000000
110.869064,242.000000
110.673176,243.000000
110.475620,244.000000
110.276432,245.000000
110.075665,246.000000
109.873371,247.000000
109.669621,248.000000
109.464470,249.000000
109.257984,250.000000
109.050240,251.000000
108.841312,252.000000
108.631287,253.000000
108.420235,254.000000
108.208237,255.000000
107.995388,256.000000
107.781784,257.000000
107.567524,258.000000
107.352699,259.000000
107.137417,260.000000
106.921745,261.000000
106.705826,262.000000
106.489754,263.000000
106.273613,264.000000
106.057514,265.000000
105.841557,266.000000
105.625862,267.000000
105.410507,268.000000
105.195591,269.000000
104.981228,270.000000
104.767502,271.000000
104.554501,272.000000
104.342316,273.000000
104.131035,274.000000
103.920742,275.000000
103.711494,276.000000
103.503387,277.000000
103.296490,278.000000
103.090881,279.000000
102.886597,280.000000
102.683681,281.000000
102.482216,282.000000
102.282238,283.000000
102.083794,284.000000
101.886913,285.000000
101.691631,286.000000
101.497986,287.000000
101.305996,288.000000
101.115677,289.000000
100.927052,290.000000
100.740139,291.000000
100.554951,292.000000
100.371490,293.000000
100.189766,294.000000
100.009773,295.000000
99.831512,296.000000
99.654995,297.000000
99.480213,298.000000
99.307163,299.000000
99.135838,300.000000
98.966228,301.000000
98.798332,302.000000
98.632164,303.000000
98.467693,304.000000
98.304913,305.000000
98.143845,306.000000
97.984459,307.000000
97.826763,308.000000
97.670750,309.000000
97.516426,310.000000
97.363785,311.000000
97.212826,312.000000
97.063560,313.000000
96.915989,314.000000
96.770119,315.000000
96.625950,316.000000
96.483490,317.000000
96.342751,318.000000
96.203754,319.000000
96.066505,320.000000
95.931030,321.000000
95.797314,322.000000
95.665390,323.000000
95.535282,324.000000
95.406998,325.000000
95.280544,326.000000
95.155972,327.000000
95.033272,328.000000
94.912479,329.000000
94.793617,330.000000
94.676708,331.000000
94.561771,332.000000
94.448830,333.000000
94.337902,334.000000
94.229027,335.000000
94.122219,336.000000
94.017513,337.000000
93.914925,338.000000
93.814476,339.000000
93.716213,340.000000
93.620155,341.000000
93.526325,342.000000
93.434746,343.000000
93.345448,344.000000
93.258461,345.000000
93.173817,346.000000
93.091541,347.000000
93.011669,348.000000
92.934231,349.000000
92.859241,350.000000
92.786732,351.000000
92.716740,352.000000
92.649303,353.000000
92.584435,354.000000
92.522167,355.000000
92.462521,356.000000
92.405529,357.000000
92.351227,358.000000
92.299637,359.000000
92.250786,360.000000
92.204697,361.000000
92.161385,362.000000
92.120892,363.000000
92.083225,364.000000
92.048416,365.000000
92.016472,366.000000
91.987415,367.000000
91.961250,368.000000
91.938000,369.000000
91.917686,370.000000
91.900307,371.000000
91.885868,372.000000
91.874378,373.000000
91.865833,374.000000
91.860252,375.000000
91.857616,376.000000
91.857933,377.000000
91.861191,378.000000
91.867386,379.000000
91.876511,380.000000
91.888550,381.000000
91.903488,382.000000
91.921307,383.000000
91.941994,384.000000
91.965523,385.000000
91.991886,386.000000
92.021046,387.000000
92.052998,388.000000
92.087700,389.000000
92.125137,390.000000
92.165279,391.000000
92.208096,392.000000
92.253571,393.000000
92.301674,394.000000
92.352383,395.000000
92.405663,396.000000
92.461494,397.000000
92.519840,398.000000
92.580700,399.000000
92.644035,400.000000
92.709820,401.000000
92.778038,402.000000
92.848671,403.000000
92.921719,404.000000
92.997150,405.000000
93.074959,406.000000
93.155113,407.000000
93.237617,408.000000
93.322464,409.000000
93.409634,410.000000
93.499138,411.000000
93.590958,412.000000
93.685108,413.000000
93.781570,414.000000
93.880371,415.000000
93.981491,416.000000
94.084946,417.000000
94.190720,418.000000
94.298840,419.000000
94.409294,420.000000
94.522099,421.000000
94.637260,422.000000
94.754780,423.000000
94.874660,424.000000
94.996910,425.000000
95.121521,426.000000
95.248508,427.000000
95.377872,428.000000
95.509617,429.000000
95.643734,430.000000
95.780216,431.000000
95.919041,432.000000
96.060234,433.000000
96.203762,434.000000
96.349625,435.000000
96.497803,436.000000
96.648273,437.000000
96.800999,438.000000
96.955982,439.000000
97.113178,440.000000
97.272552,441.000000
97.434093,442.000000
97.597748,443.000000
97.763485,444.000000
97.931248,445.000000
98.101002,446.000000
98.272697,447.000000
98.446289,448.000000
98.621723,449.000000
98.798943,450.000000
98.977886,451.000000
99.158508,452.000000
99.340755,453.000000
99.524570,454.000000
99.709881,455.000000
99.896618,456.000000
100.084732,457.000000
100.274162,458.000000
100.464863,459.000000
100.656750,460.000000
100.849785,461.000000
101.043896,462.000000
101.239037,463.000000
101.435146,464.000000
101.632175,465.000000
101.830082,466.000000
102.028793,467.000000
102.228279,468.000000
102.428501,469.000000
102.629410,470.000000
102.830967,471.000000
103.033142,472.000000
103.235901,473.000000
103.439198,474.000000
103.643017,475.000000
103.847343,476.000000
104.052143,477.000000
104.257401,478.000000
104.463100,479.000000
104.669228,480.000000
104.875778,481.000000
105.082729,482.000000
105.290081,483.000000
105.497829,484.000000
105.705971,485.000000
105.914497,486.000000
106.123417,487.000000
106.332726,488.000000
106.542435,489.000000
106.752537,490.000000
106.963051,491.000000
107.173977,492.000000
107.385319,493.000000
107.597069,494.000000
107.809250,495.000000
108.021862,496.000000
108.234917,497.000000
108.448433,498.000000
108.662407,499.000000
108.876831,500.000000
109.091736,501.000000
109.307110,502.000000
109.522964,503.000000
109.739292,504.000000
109.956112,505.000000
110.173431,506.000000
110.391235,507.000000
110.609543,508.000000
110.828358,509.000000
111.047672,510.000000
111.267483,511.000000
111.487793,512.000000
111.708591,513.000000
111.929893,514.000000
112.151699,515.000000
112.373997,516.000000
112.596790,517.000000
112.820080,518.000000
113.043858,519.000000
113.268120,520.000000
113.492855,521.000000
113.718071,522.000000
113.943760,523.000000
114.169922,524.000000
114.396542,525.000000
114.623600,526.000000
114.851105,527.000000
115.079060,528.000000
115.307457,529.000000
115.536278,530.000000
115.765507,531.000000
115.995140,532.000000
116.225185,533.000000
116.455620,534.000000
116.686443,535.000000
116.917641,536.000000
117.149200,537.000000
117.381119,538.000000
117.613373,539.000000
117.845966,540.000000
118.078884,541.000000
118.312130,542.000000
118.545670,543.000000
118.779484,544.000000
119.013588,545.000000
119.247971,546.000000
119.482620,547.000000
119.717545,548.000000
119.952705,549.000000
120.188118,550.000000
120.423759,551.000000
120.659660,552.000000
120.895775,553.000000
121.132111,554.000000
121.368690,555.000000
121.605507,556.000000
121.842560,557.000000
122.079865,558.000000
122.317421,559.000000
122.555222,560.000000
122.793312,561.000000
123.031708,562.000000
123.270401,563.000000
123.509422,564.000000
123.748810,565.000000
123.988579,566.000000
124.228775,567.000000
124.469414,568.000000
124.710541,569.000000
124.952194,570.000000
125.194420,571.000000
125.437225,572.000000
125.680702,573.000000
125.924873,574.000000
126.169815,575.000000
