x_px,y_px
279.462616,104.000000
279.462549,105.000000
279.462338,106.000000
279.461970,107.000000
279.461432,108.000000
279.460710,109.000000
279.459790,110.000000
279.458658,111.000000
279.457302,112.000000
279.455708,113.000000
279.453862,114.000000
279.451750,115.000000
279.449359,116.000000
279.446676,117.000000
279.443687,118.000000
279.440378,119.000000
279.436736,120.000000
279.432747,121.000000
279.428398,122.000000
279.423676,123.000000
279.418565,124.000000
279.413054,125.000000
279.407129,126.000000
279.400775,127.000000
279.393980,128.000000
279.386730,129.000000
279.379011,130.000000
279.370810,131.000000
279.362113,132.000000
279.352907,133.000000
279.343178,134.000000
279.332913,135.000000
279.322097,136.000000
279.310719,137.000000
279.298763,138.000000
279.286216,139.000000
279.273065,140.000000
279.259297,141.000000
279.244898,142.000000
279.229853,143.000000
279.214150,144.000000
279.197776,145.000000
279.180716,146.000000
279.162957,147.000000
279.144485,148.000000
279.125287,149.000000
279.105350,150.000000
279.084659,151.000000
279.063202,152.000000
279.040964,153.000000
279.017933,154.000000
278.994094,155.000000
278.969434,156.000000
278.943940,157.000000
278.917598,158.000000
278.890394,159.000000
278.862315,160.000000
278.833347,161.000000
278.803477,162.000000
278.772691,163.000000
278.740976,164.000000
278.708318,165.000000
278.674704,166.000000
278.640120,167.000000
278.604552,168.000000
278.567987,169.000000
278.530411,170.000000
278.491811,171.000000
278.452174,172.000000
278.411485,173.000000
278.369731,174.000000
278.326899,175.000000
278.282975,176.000000
278.237946,177.000000
278.191798,178.000000
278.144517,179.000000
278.096089,180.000000
278.046503,181.000000
277.995743,182.000000
277.943796,183.000000
277.890649,184.000000
277.836288,185.000000
277.780699,186.000000
277.723870,187.000000
277.665786,188.000000
277.606434,189.000000
277.545800,190.000000
277.483871,191.000000
277.413589,192.000000
277.341721,193.000000
277.268143,194.000000
277.192780,195.000000
277.115494,196.000000
277.036118,197.000000
276.954498,198.000000
276.870468,199.000000
276.783844,200.000000
276.694397,201.000000
276.601990,202.000000
276.506317,203.000000
276.407089,204.000000
276.304092,205.000000
276.197021,206.000000
276.085617,207.000000
275.969513,208.000000
275.848373,209.000000
275.721878,210.000000
275.589539,211.000000
275.451035,212.000000
275.305893,213.000000
275.153717,214.000000
274.993988,215.000000
274.826294,216.000000
274.650146,217.000000
274.464981,218.000000
274.270309,219.000000
274.065552,220.000000
273.850189,221.000000
273.623718,222.000000
273.385498,223.000000
273.135010,224.000000
272.871674,225.000000
272.594879,226.000000
272.304062,227.000000
271.998672,228.000000
271.678162,229.000000
271.341965,230.000000
270.989548,231.000000
270.620422,232.000000
270.234116,233.000000
269.830093,234.000000
269.407913,235.000000
268.967209,236.000000
268.507538,237.000000
268.028549,238.000000
267.529907,239.000000
267.011398,240.000000
266.472748,241.000000
265.913696,242.000000
265.334167,243.000000
264.733994,244.000000
264.113113,245.000000
263.471558,246.000000
262.809326,247.000000
262.126434,248.000000
261.422989,249.000000
260.699158,250.000000
259.955170,251.000000
259.191254,252.000000
258.407684,253.000000
257.604721,254.000000
256.782776,255.000000
255.942200,256.000000
255.083481,257.000000
254.207031,258.000000
253.313278,259.000000
252.402786,260.000000
251.476044,261.000000
250.533661,262.000000
249.576157,263.000000
248.604141,264.000000
247.618195,265.000000
246.618973,266.000000
245.607086,267.000000
244.583130,268.000000
243.547791,269.000000
242.501633,270.000000
241.445404,271.000000
240.379700,272.000000
239.305206,273.000000
238.222580,274.000000
237.132446,275.000000
236.035446,276.000000
234.932289,277.000000
233.823555,278.000000
232.709938,279.000000
231.592041,280.000000
230.470497,281.000000
229.345940,282.000000
228.219025,283.000000
227.090332,284.000000
225.960480,285.000000
224.830093,286.000000
223.699738,287.000000
222.570030,288.000000
221.441513,289.000000
220.314781,290.000000
219.190392,291.000000
218.068848,292.000000
216.950737,293.000000
215.836555,294.000000
214.726776,295.000000
213.621925,296.000000
212.522461,297.000000
211.428856,298.000000
210.341515,299.000000
209.260887,300.000000
208.187317,301.000000
207.121201,302.000000
206.062897,303.000000
205.012695,304.000000
203.970909,305.000000
202.937813,306.000000
201.913666,307.000000
200.898674,308.000000
199.893028,309.000000
198.896919,310.000000
197.910477,311.000000
196.933830,312.000000
195.967079,313.000000
195.010284,314.000000
194.063507,315.000000
193.126770,316.000000
192.200073,317.000000
191.283394,318.000000
190.376740,319.000000
189.480019,320.000000
188.593239,321.000000
187.716263,322.000000
186.849037,323.000000
185.991478,324.000000
185.143478,325.000000
184.304924,326.000000
183.475731,327.000000
182.655785,328.000000
181.844986,329.000000
181.043259,330.000000
180.250481,331.000000
179.466560,332.000000
178.691422,333.000000
177.925011,334.000000
177.167259,335.000000
176.418091,336.000000
175.677483,337.000000
174.945427,338.000000
174.221893,339.000000
173.506874,340.000000
172.800407,341.000000
172.102509,342.000000
171.413239,343.000000
170.732639,344.000000
170.060783,345.000000
169.397770,346.000000
168.743679,347.000000
168.098621,348.000000
167.462727,349.000000
166.836124,350.000000
166.218960,351.000000
165.611378,352.000000
165.013535,353.000000
164.425598,354.000000
163.847744,355.000000
163.280132,356.000000
162.722965,357.000000
162.176411,358.000000
161.640675,359.000000
161.115929,360.000000
160.602367,361.000000
160.100178,362.000000
159.609550,363.000000
159.130688,364.000000
158.663761,365.000000
158.208961,366.000000
157.766468,367.000000
157.336464,368.000000
156.919132,369.000000
156.514633,370.000000
156.123138,371.000000
155.744835,372.000000
155.379860,373.000000
155.028381,374.000000
154.690544,375.000000
154.366508,376.000000
154.056404,377.000000
153.760380,378.000000
153.478569,379.000000
153.211113,380.000000
152.958122,381.000000
152.719719,382.000000
152.496021,383.000000
152.287136,384.000000
152.093182,385.000000
151.914242,386.000000
151.750412,387.000000
151.601784,388.000000
151.468441,389.000000
151.350460,390.000000
151.247890,391.000000
151.160801,392.000000
151.089260,393.000000
151.033306,394.000000
150.992973,395.000000
150.968300,396.000000
150.959301,397.000000
150.965988,398.000000
150.988369,399.000000
151.026436,400.000000
151.080189,401.000000
151.149590,402.000000
151.234612,403.000000
151.335217,404.000000
151.451355,405.000000
151.582966,406.000000
151.729984,407.000000
151.892338,408.000000
152.069935,409.000000
152.262688,410.000000
152.470509,411.000000
152.693291,412.000000
152.930916,413.000000
153.183273,414.000000
153.450241,415.000000
153.731701,416.000000
154.027538,417.000000
154.337612,418.000000
154.661789,419.000000
154.999947,420.000000
155.351955,421.000000
155.717682,422.000000
156.097023,423.000000
156.489822,424.000000
156.895985,425.000000
157.315395,426.000000
157.747963,427.000000
158.193569,428.000000
158.652134,429.000000
159.123562,430.000000
159.607780,431.000000
160.104721,432.000000
160.614338,433.000000
161.136574,434.000000
161.671383,435.000000
162.218754,436.000000
162.778645,437.000000
163.351067,438.000000
163.936008,439.000000
164.533493,440.000000
165.143513,441.000000
165.766117,442.000000
166.401325,443.000000
167.049179,444.000000
167.709728,445.000000
168.383026,446.000000
169.069126,447.000000
169.768093,448.000000
170.479977,449.000000
171.204865,450.000000
171.942818,451.000000
172.693916,452.000000
173.458206,453.000000
174.235779,454.000000
175.026695,455.000000
175.831024,456.000000
176.648827,457.000000
177.480125,458.000000
178.325012,459.000000
179.183525,460.000000
180.055687,461.000000
180.941582,462.000000
181.841187,463.000000
182.754547,464.000000
183.681671,465.000000
184.622581,466.000000
185.577240,467.000000
186.545662,468.000000
187.527832,469.000000
188.523705,470.000000
189.533241,471.000000
190.556412,472.000000
191.593155,473.000000
192.643410,474.000000
193.707085,475.000000
194.784103,476.000000
195.874397,477.000000
196.977837,478.000000
198.094315,479.000000
199.223717,480.000000
200.365921,481.000000
201.520767,482.000000
202.688118,483.000000
203.867805,484.000000
205.059647,485.000000
206.263489,486.000000
207.479156,487.000000
208.706398,488.000000
209.945038,489.000000
211.194832,490.000000
212.455559,491.000000
213.726974,492.000000
215.008797,493.000000
216.300804,494.000000
217.602684,495.000000
218.914146,496.000000
220.234894,497.000000
221.564636,498.000000
222.903030,499.000000
224.249702,500.000000
225.604309,501.000000
226.966515,502.000000
228.335922,503.000000
229.712166,504.000000
231.094849,505.000000
232.483551,506.000000
233.877831,507.000000
235.277267,508.000000
236.681419,509.000000
238.089844,510.000000
239.502045,511.000000
240.917572,512.000000
242.335938,513.000000
243.756668,514.000000
245.179260,515.000000
246.603180,516.000000
248.027893,517.000000
249.452896,518.000000
250.877670,519.000000
252.301666,520.000000
253.724304,521.000000
255.145065,522.000000
256.563385,523.000000
257.978699,524.000000
259.390488,525.000000
260.798050,526.000000
262.200912,527.000000
263.598495,528.000000
264.990189,529.000000
266.375397,530.000000
267.753525,531.000000
269.123978,532.000000
270.486206,533.000000
271.839584,534.000000
273.183548,535.000000
274.517456,536.000000
275.840820,537.000000
277.152924,538.000000
278.453217,539.000000
279.741150,540.000000
281.016174,541.000000
282.277603,542.000000
283.524979,543.000000
284.757675,544.000000
285.975174,545.000000
287.176926,546.000000
288.362381,547.000000
289.531067,548.000000
290.682434,549.000000
291.815994,550.000000
292.931290,551.000000
294.027771,552.000000
295.105057,553.000000
296.162735,554.000000
297.200348,555.000000
298.217499,556.000000
299.213882,557.000000
300.189072,558.000000
301.142776,559.000000
302.074646,560.000000
302.984467,561.000000
303.871918,562.000000
304.736771,563.000000
305.578812,564.000000
306.397919,565.000000
307.193863,566.000000
307.966492,567.000000
308.715683,568.000000
309.441391,569.000000
310.143509,570.000000
310.822037,571.000000
311.476929,572.000000
312.108139,573.000000
312.715759,574.000000
313.299850,575.000000
313.860413,576.000000
314.397552,577.000000
314.911377,578.000000
315.402008,579.000000
315.869598,580.000000
316.314331,581.000000
316.736313,582.000000
317.135834,583.000000
317.512985,584.000000
317.868042,585.000000
318.201233,586.000000
318.512848,587.000000
318.803101,588.000000
319.072296,589.000000
319.320709,590.000000
319.548630,591.000000
319.756348,592.000000
319.944199,593.000000
320.112488,594.000000
320.261520,595.000000
320.391724,596.000000
320.503418,597.000000
320.596909,598.000000
320.672638,599.000000
320.730896,600.000000
320.772141,601.000000
320.796692,602.000000
320.804947,603.000000
320.797302,604.000000
320.774200,605.000000
320.735992,606.000000
320.683090,607.000000
320.615875,608.000000
320.534775,609.000000
320.440109,610.000000
320.332352,611.000000
320.211914,612.000000
320.079178,613.000000
319.934540,614.000000
319.778351,615.000000
319.610947,616.000000
319.432739,617.000000
319.244110,618.000000
319.045364,619.000000
318.836899,620.000000
318.619003,621.000000
318.391998,622.000000
318.156235,623.000000
317.911926,624.000000
317.659424,625.000000
317.398987,626.000000
317.130783,627.000000
316.855118,628.000000
316.572235,629.000000
316.282318,630.000000
315.985535,631.000000
315.682053,632.000000
315.372101,633.000000
315.055801,634.000000
314.733276,635.000000
314.404648,636.000000
314.070053,637.000000
313.729568,638.000000
313.383301,639.000000
313.031342,640.000000
312.673813,641.000000
