x_px,y_px
137.898907,48.000000
137.898796,49.000000
137.898457,50.000000
137.897877,51.000000
137.897044,52.000000
137.895946,53.000000
137.894572,54.000000
137.892909,55.000000
137.890946,56.000000
137.888671,57.000000
137.886071,58.000000
137.883135,59.000000
137.879851,60.000000
137.876207,61.000000
137.872191,62.000000
137.867792,63.000000
137.862996,64.000000
137.857793,65.000000
137.852171,66.000000
137.846117,67.000000
137.839619,68.000000
137.832666,69.000000
137.825246,70.000000
137.817347,71.000000
137.808956,72.000000
137.800063,73.000000
137.790655,74.000000
137.780719,75.000000
137.770246,76.000000
137.759221,77.000000
137.747634,78.000000
137.735472,79.000000
137.722724,80.000000
137.709378,81.000000
137.695421,82.000000
137.680842,83.000000
137.665629,84.000000
137.649770,85.000000
137.633253,86.000000
137.616067,87.000000
137.598198,88.000000
137.579636,89.000000
137.560368,90.000000
137.540383,91.000000
137.519669,92.000000
137.498213,93.000000
137.476003,94.000000
137.453029,95.000000
137.429277,96.000000
137.404737,97.000000
137.379395,98.000000
137.353241,99.000000
137.326262,100.000000
137.298446,101.000000
137.269782,102.000000
137.240257,103.000000
137.209860,104.000000
137.178578,105.000000
137.146400,106.000000
137.113314,107.000000
137.079308,108.000000
137.044370,109.000000
137.008488,110.000000
136.971650,111.000000
136.933844,112.000000
136.895059,113.000000
136.855282,114.000000
136.814501,115.000000
136.772705,116.000000
136.725716,117.000000
136.678909,118.000000
136.632332,119.000000
136.586060,120.000000
136.540207,121.000000
136.494835,122.000000
136.450027,123.000000
136.405830,124.000000
136.362350,125.000000
136.319611,126.000000
136.277649,127.000000
136.236542,128.000000
136.196312,129.000000
136.156952,130.000000
136.118538,131.000000
136.081039,132.000000
136.044495,133.000000
136.008858,134.000000
135.974144,135.000000
135.940300,136.000000
135.907310,137.000000
135.875130,138.000000
135.843704,139.000000
135.812943,140.000000
135.782791,141.000000
135.753159,142.000000
135.723969,143.000000
135.695084,144.000000
135.666382,145.000000
135.637756,146.000000
135.609062,147.000000
135.580147,148.000000
135.550842,149.000000
135.520981,150.000000
135.490356,151.000000
135.458801,152.000000
135.426094,153.000000
135.392021,154.000000
135.356331,155.000000
135.318810,156.000000
135.279190,157.000000
135.237236,158.000000
135.192657,159.000000
135.145187,160.000000
135.094543,161.000000
135.040398,162.000000
134.982460,163.000000
134.920448,164.000000
134.853996,165.000000
134.782822,166.000000
134.706589,167.000000
134.624992,168.000000
134.537697,169.000000
134.444359,170.000000
134.344696,171.000000
134.238358,172.000000
134.125008,173.000000
134.004379,174.000000
133.876099,175.000000
133.739929,176.000000
133.595558,177.000000
133.442711,178.000000
133.281136,179.000000
133.110596,180.000000
132.930840,181.000000
132.741638,182.000000
132.542801,183.000000
132.334137,184.000000
132.115486,185.000000
131.886696,186.000000
131.647667,187.000000
131.398293,188.000000
131.138466,189.000000
130.868156,190.000000
130.587318,191.000000
130.295937,192.000000
129.993988,193.000000
129.681526,194.000000
129.358612,195.000000
129.025307,196.000000
128.681694,197.000000
128.327888,198.000000
127.963989,199.000000
127.590195,200.000000
127.206657,201.000000
126.813553,202.000000
126.411064,203.000000
125.999435,204.000000
125.578865,205.000000
125.149620,206.000000
124.711937,207.000000
124.266090,208.000000
123.812355,209.000000
123.351028,210.000000
122.882416,211.000000
122.406837,212.000000
121.924599,213.000000
121.436020,214.000000
120.941414,215.000000
120.441154,216.000000
119.935585,217.000000
119.425056,218.000000
118.909924,219.000000
118.390560,220.000000
117.867325,221.000000
117.340614,222.000000
116.810787,223.000000
116.278229,224.000000
115.743336,225.000000
115.206505,226.000000
114.668114,227.000000
114.128563,228.000000
113.588257,229.000000
113.047562,230.000000
112.506889,231.000000
111.966656,232.000000
111.427231,233.000000
110.889019,234.000000
110.352406,235.000000
109.817764,236.000000
109.285469,237.000000
108.755894,238.000000
108.229427,239.000000
107.706402,240.000000
107.187176,241.000000
106.672073,242.000000
106.161404,243.000000
105.655495,244.000000
105.154633,245.000000
104.659119,246.000000
104.169205,247.000000
103.685131,248.000000
103.207142,249.000000
102.735462,250.000000
102.270271,251.000000
101.811756,252.000000
101.360092,253.000000
100.915417,254.000000
100.477848,255.000000
100.047508,256.000000
99.624466,257.000000
99.208809,258.000000
98.800598,259.000000
98.399872,260.000000
98.006657,261.000000
97.620956,262.000000
97.242779,263.000000
96.872105,264.000000
96.508907,265.000000
96.153156,266.000000
95.804817,267.000000
95.463821,268.000000
95.130127,269.000000
94.803654,270.000000
94.484341,271.000000
94.172119,272.000000
93.866924,273.000000
93.568672,274.000000
