x_px,y_px
243.811203,160.000000
243.810473,161.000000
243.808264,162.000000
243.804547,163.000000
243.799293,164.000000
243.792474,165.000000
243.784061,166.000000
243.774024,167.000000
243.762335,168.000000
243.748966,169.000000
243.733887,170.000000
243.717070,171.000000
243.698485,172.000000
243.678105,173.000000
243.655899,174.000000
243.631841,175.000000
243.605900,176.000000
243.578047,177.000000
243.548255,178.000000
243.516494,179.000000
243.482735,180.000000
243.446950,181.000000
243.409109,182.000000
243.369185,183.000000
243.327148,184.000000
243.282969,185.000000
243.236620,186.000000
243.188071,187.000000
243.137295,188.000000
243.084261,189.000000
243.028942,190.000000
242.971309,191.000000
242.911332,192.000000
242.848983,193.000000
242.784233,194.000000
242.717054,195.000000
242.647416,196.000000
242.575290,197.000000
242.500649,198.000000
242.423463,199.000000
242.343703,200.000000
242.261340,201.000000
242.176347,202.000000
242.088693,203.000000
241.998350,204.000000
241.905289,205.000000
241.809482,206.000000
241.710900,207.000000
241.609513,208.000000
241.505294,209.000000
241.398212,210.000000
241.288241,211.000000
241.175349,212.000000
241.059510,213.000000
240.940693,214.000000
240.818871,215.000000
240.694014,216.000000
240.566094,217.000000
240.435082,218.000000
240.300948,219.000000
240.163665,220.000000
240.023203,221.000000
239.879534,222.000000
239.732629,223.000000
239.582458,224.000000
239.428994,225.000000
239.272207,226.000000
239.112068,227.000000
238.948549,228.000000
238.781622,229.000000
238.611256,230.000000
238.437424,231.000000
238.241737,232.000000
238.044952,233.000000
237.847267,234.000000
237.648819,235.000000
237.449791,236.000000
237.250320,237.000000
237.050606,238.000000
236.850800,239.000000
236.651062,240.000000
236.451576,241.000000
236.252487,242.000000
236.053970,243.000000
235.856171,244.000000
235.659210,245.000000
235.463272,246.000000
235.268494,247.000000
235.075027,248.000000
234.882973,249.000000
234.692444,250.000000
234.503571,251.000000
234.316460,252.000000
234.131195,253.000000
233.947861,254.000000
233.766533,255.000000
233.587250,256.000000
233.410065,257.000000
233.235031,258.000000
233.062141,259.000000
232.891426,260.000000
232.722870,261.000000
232.556442,262.000000
232.392113,263.000000
232.229813,264.000000
232.069473,265.000000
231.911026,266.000000
231.754372,267.000000
231.599396,268.000000
231.445946,269.000000
231.293892,270.000000
231.143051,271.000000
230.993301,272.000000
230.844429,273.000000
230.696213,274.000000
230.548447,275.000000
230.400932,276.000000
230.253433,277.000000
230.105698,278.000000
229.957481,279.000000
229.808510,280.000000
229.658562,281.000000
229.507339,282.000000
229.354591,283.000000
229.200066,284.000000
229.043465,285.000000
228.884590,286.000000
228.723137,287.000000
228.558846,288.000000
228.391487,289.000000
228.220810,290.000000
228.046593,291.000000
227.868629,292.000000
227.686714,293.000000
227.500664,294.000000
227.310287,295.000000
227.115425,296.000000
226.915932,297.000000
226.711700,298.000000
226.502617,299.000000
226.288597,300.000000
226.069557,301.000000
225.845444,302.000000
225.616226,303.000000
225.381905,304.000000
225.142487,305.000000
224.897995,306.000000
224.648438,307.000000
224.393906,308.000000
224.134514,309.000000
223.870331,310.000000
223.601479,311.000000
223.328064,312.000000
223.050262,313.000000
222.768211,314.000000
222.482109,315.000000
222.192139,316.000000
221.898506,317.000000
221.601425,318.000000
221.301132,319.000000
220.997864,320.000000
220.691879,321.000000
220.383423,322.000000
220.072769,323.000000
219.760216,324.000000
219.446060,325.000000
219.130569,326.000000
218.814056,327.000000
218.496872,328.000000
218.179306,329.000000
217.861710,330.000000
217.544388,331.000000
217.227707,332.000000
216.912018,333.000000
216.597687,334.000000
216.285057,335.000000
215.974503,336.000000
215.666412,337.000000
215.361122,338.000000
215.059059,339.000000
214.760590,340.000000
214.466118,341.000000
214.176018,342.000000
213.890671,343.000000
213.610466,344.000000
213.335793,345.000000
213.067039,346.000000
212.804596,347.000000
212.548813,348.000000
212.300064,349.000000
212.058739,350.000000
211.825157,351.000000
211.599670,352.000000
211.382622,353.000000
211.174316,354.000000
210.975075,355.000000
210.785187,356.000000
210.604904,357.000000
210.434479,358.000000
210.274178,359.000000
210.124199,360.000000
209.984734,361.000000
209.855949,362.000000
209.738022,363.000000
209.631088,364.000000
209.535255,365.000000
209.450600,366.000000
209.377182,367.000000
209.315056,368.000000
209.264282,369.000000
209.224815,370.000000
209.196671,371.000000
209.179810,372.000000
209.174171,373.000000
209.179703,374.000000
209.196289,375.000000
209.223862,376.000000
209.262314,377.000000
209.311485,378.000000
209.371254,379.000000
209.441498,380.000000
209.522057,381.000000
209.612770,382.000000
209.713463,383.000000
209.823990,384.000000
209.944168,385.000000
210.073830,386.000000
210.212822,387.000000
210.360962,388.000000
210.518127,389.000000
210.684128,390.000000
210.858780,391.000000
211.041969,392.000000
211.233566,393.000000
211.433411,394.000000
211.641373,395.000000
211.857346,396.000000
212.081223,397.000000
212.312866,398.000000
212.552177,399.000000
212.799088,400.000000
213.053497,401.000000
213.315323,402.000000
213.584503,403.000000
213.860977,404.000000
214.144691,405.000000
214.435593,406.000000
214.733620,407.000000
215.038757,408.000000
215.350960,409.000000
215.670174,410.000000
215.996414,411.000000
216.329628,412.000000
216.669838,413.000000
217.016983,414.000000
217.371086,415.000000
217.732094,416.000000
218.100014,417.000000
218.474884,418.000000
218.856659,419.000000
219.245369,420.000000
219.641006,421.000000
220.043541,422.000000
220.453011,423.000000
220.869408,424.000000
221.292747,425.000000
221.723030,426.000000
222.160255,427.000000
222.604431,428.000000
223.055588,429.000000
223.513687,430.000000
223.978798,431.000000
224.450882,432.000000
224.929955,433.000000
225.415993,434.000000
225.909035,435.000000
226.409058,436.000000
226.916061,437.000000
227.430038,438.000000
227.950966,439.000000
228.478844,440.000000
229.013618,441.000000
229.555298,442.000000
230.103813,443.000000
230.659103,444.000000
231.221169,445.000000
231.789879,446.000000
232.365211,447.000000
232.947029,448.000000
233.535294,449.000000
234.129860,450.000000
234.730598,451.000000
235.337357,452.000000
235.950005,453.000000
236.568375,454.000000
237.192276,455.000000
237.821480,456.000000
238.455811,457.000000
239.095024,458.000000
239.738853,459.000000
240.387047,460.000000
241.039307,461.000000
241.695343,462.000000
242.354843,463.000000
243.017471,464.000000
243.682877,465.000000
244.350731,466.000000
245.020630,467.000000
245.692184,468.000000
246.365021,469.000000
247.038734,470.000000
247.712898,471.000000
248.387100,472.000000
249.060928,473.000000
249.733948,474.000000
250.405685,475.000000
251.075745,476.000000
251.743683,477.000000
252.409058,478.000000
253.071442,479.000000
253.730408,480.000000
254.385544,481.000000
255.036423,482.000000
255.682648,483.000000
256.323853,484.000000
256.959625,485.000000
257.589615,486.000000
258.213440,487.000000
258.830750,488.000000
259.441284,489.000000
260.044693,490.000000
260.640640,491.000000
261.228882,492.000000
261.809189,493.000000
262.381317,494.000000
262.945023,495.000000
263.500092,496.000000
264.046295,497.000000
264.583511,498.000000
265.111588,499.000000
265.630386,500.000000
266.139786,501.000000
266.639664,502.000000
267.129898,503.000000
267.610428,504.000000
268.081253,505.000000
268.542236,506.000000
268.993378,507.000000
269.434601,508.000000
269.865967,509.000000
270.287369,510.000000
270.698883,511.000000
271.100464,512.000000
271.492172,513.000000
271.874008,514.000000
272.245972,515.000000
272.608093,516.000000
272.960480,517.000000
273.303131,518.000000
273.636108,519.000000
273.959412,520.000000
274.273148,521.000000
274.577362,522.000000
274.872086,523.000000
275.157440,524.000000
275.433441,525.000000
275.700211,526.000000
275.957779,527.000000
276.206238,528.000000
276.445633,529.000000
276.676056,530.000000
276.897568,531.000000
277.110275,532.000000
277.314301,533.000000
277.509644,534.000000
277.696411,535.000000
277.874649,536.000000
278.044418,537.000000
278.205826,538.000000
278.358963,539.000000
278.503876,540.000000
278.640625,541.000000
