x_px,y_px
209.606125,77.000000
209.606209,78.000000
209.606449,79.000000
209.606826,80.000000
209.607320,81.000000
209.607913,82.000000
209.608584,83.000000
209.609317,84.000000
209.610090,85.000000
209.610885,86.000000
209.611683,87.000000
209.612464,88.000000
209.613210,89.000000
209.613902,90.000000
209.614520,91.000000
209.615045,92.000000
209.615458,93.000000
209.615741,94.000000
209.615873,95.000000
209.615836,96.000000
209.615610,97.000000
209.615177,98.000000
209.614518,99.000000
209.613613,100.000000
209.612443,101.000000
209.610989,102.000000
209.609232,103.000000
209.607152,104.000000
209.604732,105.000000
209.601951,106.000000
209.598791,107.000000
209.595231,108.000000
209.591255,109.000000
209.586841,110.000000
209.581971,111.000000
209.576626,112.000000
209.570787,113.000000
209.564434,114.000000
209.557549,115.000000
209.550113,116.000000
209.542106,117.000000
209.533508,118.000000
209.524302,119.000000
209.514468,120.000000
209.503987,121.000000
209.492839,122.000000
209.481006,123.000000
209.468469,124.000000
209.455207,125.000000
209.441203,126.000000
209.426438,127.000000
209.410891,128.000000
209.394544,129.000000
209.377377,130.000000
209.359373,131.000000
209.340511,132.000000
209.320772,133.000000
209.300138,134.000000
209.278588,135.000000
209.256105,136.000000
209.232669,137.000000
209.208261,138.000000
209.182861,139.000000
209.156451,140.000000
209.129011,141.000000
209.100523,142.000000
209.070967,143.000000
209.040324,144.000000
209.008575,145.000000
208.975700,146.000000
208.938683,147.000000
208.902046,148.000000
208.865921,149.000000
208.830376,150.000000
208.795502,151.000000
208.761398,152.000000
208.728119,153.000000
208.695763,154.000000
208.664360,155.000000
208.633980,156.000000
208.604630,157.000000
208.576363,158.000000
208.549187,159.000000
208.523109,160.000000
208.498108,161.000000
208.474167,162.000000
208.451263,163.000000
208.429329,164.000000
208.408325,165.000000
208.388176,166.000000
208.368759,167.000000
208.349960,168.000000
208.331711,169.000000
208.313850,170.000000
208.296196,171.000000
208.278610,172.000000
208.260910,173.000000
208.242867,174.000000
208.224281,175.000000
208.204910,176.000000
208.184540,177.000000
208.162849,178.000000
208.139603,179.000000
208.114441,180.000000
208.087090,181.000000
208.057182,182.000000
208.024391,183.000000
207.988350,184.000000
207.948654,185.000000
207.904900,186.000000
207.856682,187.000000
207.803551,188.000000
207.745087,189.000000
207.680824,190.000000
207.610283,191.000000
207.532990,192.000000
207.448441,193.000000
